;participant;viaje;agrupacion;timestamp;latitude;longitude;velocidad;distancia_acumulada;emocion;id_poligono;contexto_1;contexto_2;contexto_3;SCL;SCR;SKT;MOS;Peak_SCR
2614;P27;2;2;3/1/2020 11:54:30;-33.41978169;-70.60527831;0.519620845;457.5083369;;165;Caminan por Nueva Providencia;Caminata;2.248997116;-0.751002884;-0.000244717;6.12E-10;;0
2615;P27;2;2;3/1/2020 11:55:00;-33.41982971;-70.60540598;0.519620845;473.0969622;;165;Caminan por Nueva Providencia;Caminata;2.247983703;-0.752016297;-0.001438319;2.40E-08;;0
2616;P27;2;2;3/1/2020 11:55:30;-33.41987772;-70.60553365;0.519620845;488.6855876;;165;Caminan por Nueva Providencia;Caminata;2.248098823;-0.751901177;0.000182785;4.10E-11;;0
2617;P27;2;2;3/1/2020 11:57:30;-33.42008716;-70.6060341;0.519620845;551.040089;;165;Caminan por Nueva Providencia;Caminata;2.250390349;-0.749609651;0.002575215;8.50E-08;;0
2618;P27;2;2;3/1/2020 11:58:00;-33.42021699;-70.60622939;1.227389356;579.3685475;;166;Caminan por Nueva Providencia;Caminata;2.252710253;-0.747289747;-0.005641203;5.05E-07;;0
2619;P27;2;2;3/1/2020 11:58:30;-33.42043652;-70.60642997;1.227389356;616.1902282;;166;Caminan por Nueva Providencia;Caminata;2.252650772;-0.747349228;-0.001126025;4.21E-07;;0
2620;P27;2;2;3/1/2020 11:59:00;-33.42065604;-70.60663055;1.227389356;653.0119089;;166;Caminan por Nueva Providencia;Caminata;2.28379551;-0.71620449;-0.031908699;4.95E-05;;0
2621;P27;2;2;3/1/2020 11:59:30;-33.42080951;-70.60678221;0.885135258;679.5659666;;166;Caminan por Nueva Providencia;Caminata;3.270158012;0.270158012;-0.534540595;0.248240696;;0.05
2622;P27;2;2;3/1/2020 12:00:00;-33.42092813;-70.60690986;0.003512205;700.8302861;;167;Caminan por Nueva Providencia;Caminata;4.02231858;1.02231858;0.035546003;0.000202489;;0
2623;P27;2;2;3/1/2020 12:00:30;-33.42092871;-70.60691049;0.003512205;700.9356522;;167;Caminan por Nueva Providencia;Caminata;4.21724999;1.21724999;-0.013216301;8.57E-05;;0
2624;P27;2;2;3/1/2020 12:01:00;-33.42130156;-70.60731171;2.228033373;767.7766534;;167;Caminan por Nueva Providencia;Caminata;4.148934163;1.148934163;-0.159819048;0.000119805;;0
2625;P27;2;2;3/1/2020 12:01:30;-33.42163829;-70.60775383;2.228033373;834.6176546;;168;Caminan por Nueva Providencia;Caminata;3.905774065;0.905774065;0.021912582;0.000561945;;0
2626;P27;2;2;3/1/2020 12:02:00;-33.4219517;-70.60822237;2.228033373;901.4586558;;168;Caminan por Nueva Providencia;Caminata;4.01599905;1.01599905;-0.050362693;0.000567988;;0
2627;P27;2;2;3/1/2020 12:02:30;-33.42208058;-70.60841504;0.916173374;928.943857;;168;Caminan por Nueva Providencia;Caminata;4.461794285;1.461794285;0.142737898;0.000823667;;0
2628;P27;2;2;3/1/2020 12:03:00;-33.42220945;-70.6086077;0.916173374;956.4290582;;169;Caminan por Nueva Providencia;Caminata;4.648195528;1.648195528;0.112196363;0.001456378;;0.025
2629;P27;2;2;3/1/2020 12:03:30;-33.42232918;-70.60878669;0.834902795;981.9637655;;169;Caminan por Nueva Providencia;Caminata;4.498155104;1.498155104;-0.096679522;0.000172594;;0
2630;P27;2;2;3/1/2020 12:04:00;-33.42244662;-70.60896227;0.834902795;1007.010849;;169;Caminan por Nueva Providencia;Caminata;4.353137978;1.353137978;0.051623913;0.000233527;;0
2631;P27;2;2;3/1/2020 12:04:30;-33.42256406;-70.60913784;0.834902795;1032.057933;;169;Caminan por Nueva Providencia;Caminata;4.343339329;1.343339329;0.038714578;0.000656841;;0
2632;P27;2;2;3/1/2020 12:05:00;-33.4226815;-70.60931342;0.834902795;1057.105017;;170;Caminan por Nueva Providencia;Caminata;4.537470346;1.537470346;0.049025838;0.002688441;;0
2633;P27;2;2;3/1/2020 12:05:30;-33.42279742;-70.60949043;0.834902795;1082.152101;;170;Caminan por Nueva Providencia;Caminata;4.685234773;1.685234773;-0.014083265;0.001507016;;0
2634;P27;2;2;3/1/2020 12:06:00;-33.42291213;-70.60966858;0.834902795;1107.199185;;170;Caminan por Nueva Providencia;Caminata;4.850899604;1.850899604;0.108836308;9.73E-05;;0
2635;P27;2;2;3/1/2020 12:06:30;-33.42305813;-70.60985614;2.257612084;1135.773108;;170;Caminan por Nueva Providencia;Caminata;4.68120595;1.68120595;-0.287877321;0.000187631;;0
2636;P27;2;2;3/1/2020 12:07:00;-33.42341076;-70.61029394;2.257612084;1203.50147;;171;Caminan por Nueva Providencia;Caminata;4.86515869;1.86515869;-0.535683213;0.004504051;;0
2637;P27;2;2;3/1/2020 12:07:30;-33.42376338;-70.61073173;2.257612084;1271.229833;;171;Caminan por Nueva Providencia;Caminata;2.213293713;-0.786706287;0.416354229;0.000768394;;0
2638;P27;2;2;3/1/2020 12:08:00;-33.42408593;-70.61113219;1.294890688;1333.181867;;172;Caminan por Nueva Providencia;Caminata;2.247580533;-0.752419467;-0.001395382;1.19E-07;;0
2639;P27;2;2;3/1/2020 12:08:30;-33.42428819;-70.61138329;1.294890688;1372.028587;;172;Caminan por Nueva Providencia;Caminata;2.247567382;-0.752432618;-0.006398777;3.80E-07;;0
2640;P27;2;2;3/1/2020 12:09:00;-33.42449007;-70.61163394;1.28314132;1410.804812;;173;Caminan por Nueva Providencia;Caminata;2.243271654;-0.756728346;-0.006220545;1.78E-06;;0
2641;P27;2;2;3/1/2020 12:09:30;-33.4246929;-70.61187967;1.28314132;1449.299051;;173;Caminan por Nueva Providencia;Caminata;2.240461284;-0.759538716;-0.010886591;6.67E-07;;0
2642;P27;2;2;3/1/2020 12:10:00;-33.42497021;-70.61202014;1.632665113;1494.084719;;173;Caminan por Nueva Providencia;Caminata;2.381118371;-0.618881629;-0.111264172;0.01994669;;0.025
2643;P27;2;2;3/1/2020 12:10:30;-33.42514278;-70.6119283;0.249212329;2.99054795;;173;Espera bus convencional;Espera;4.43321776;1.43321776;-0.199571275;0.000623444;;0
2644;P27;2;2;3/1/2020 12:11:00;-33.42519624;-70.61190814;0.249212329;10.46691783;;174;Espera bus convencional;Espera;4.569156655;1.569156655;0.079755018;0.000827245;;0.025
2645;P27;2;2;3/1/2020 12:11:30;-33.42524971;-70.61188797;0.249212329;17.9432877;;174;Espera bus convencional;Espera;4.498312775;1.498312775;-0.278898484;2.68E-05;;0
2646;P27;2;2;3/1/2020 12:12:00;-33.42530318;-70.6118678;0.249212329;25.41965758;;174;Espera bus convencional;Espera;4.461115653;1.461115653;-0.212069112;0.00016052;;0
2647;P27;2;2;3/1/2020 12:12:30;-33.42548607;-70.61171558;4.71354704;28.28128224;;174;Bus convencional;Bus convencional;4.589027619;1.589027619;0.199114054;0.000256733;;0
2648;P27;2;2;3/1/2020 12:13:00;-33.42649519;-70.61132626;4.71354704;169.6876934;;175;Bus convencional;Bus convencional;4.764412463;1.764412463;0.176110142;0.003671079;;0.025
2649;P27;2;2;3/1/2020 12:13:30;-33.42750483;-70.61093882;4.71354704;311.0941046;;176;Bus convencional;Bus convencional;4.433876843;1.433876843;-0.109601736;0.000337222;;0
2650;P27;2;2;3/1/2020 12:14:00;-33.42821059;-70.61066707;3.295911391;409.9714464;;177;Bus convencional;Bus convencional;4.241446488;1.241446488;-0.317836335;0.000233861;;0
2651;P27;2;2;3/1/2020 12:14:30;-33.42888663;-70.61040947;3.118756978;504.5970822;;178;Bus convencional;Bus convencional;4.479496752;1.479496752;0.185105435;0.00019755;;0
2652;P27;2;2;3/1/2020 12:15:00;-33.4295585;-70.61016799;3.118756978;598.1597915;Relajado;179;Bus convencional;Bus convencional;4.513332921;1.513332921;0.074810374;0.005029602;;0.075
2653;P27;2;2;3/1/2020 12:15:30;-33.43140555;-70.60950414;10.71744014;855.3783549;;181;Bus convencional;Bus convencional;4.383546352;1.383546352;0.099291758;0.002204324;;0
2654;P27;2;2;3/1/2020 12:16:00;-33.43174148;-70.60940095;1.927584335;901.6403789;;181;Bus convencional;Bus convencional;4.071242378;1.071242378;0.133960089;0.000779604;;0
2655;P27;2;2;3/1/2020 12:16:30;-33.43216183;-70.6092739;1.927584335;959.467909;;182;Bus convencional;Bus convencional;4.069994761;1.069994761;-0.20037677;0.001869023;;0
2656;P27;2;2;3/1/2020 12:17:00;-33.43258219;-70.60914686;1.927584335;1017.295439;;182;Bus convencional;Bus convencional;4.293084771;1.293084771;0.180628976;0.003093073;;0.05
2657;P27;2;2;3/1/2020 12:17:30;-33.43320019;-70.60896195;3.05847762;1102.264408;;183;Bus convencional;Bus convencional;4.239228163;1.239228163;0.040050222;0.000500755;;0
2658;P27;2;2;3/1/2020 12:18:00;-33.43386967;-70.6087727;3.05847762;1194.018737;;184;Bus convencional;Bus convencional;4.366770323;1.366770323;0.105300854;0.001145205;;0.025
2659;P27;2;2;3/1/2020 12:18:30;-33.43510722;-70.60842283;5.653815176;1363.633192;;185;Bus convencional;Bus convencional;4.318044758;1.318044758;0.062717925;0.006398454;;0
2660;P27;2;2;3/1/2020 12:19:00;-33.43635863;-70.60806587;5.763985828;1535.230719;;186;Bus convencional;Bus convencional;4.367017767;1.367017767;0.206491212;0.002800906;;0
2661;P27;2;2;3/1/2020 12:19:30;-33.43761852;-70.60770041;5.763985828;1708.150294;;188;Bus convencional;Bus convencional;4.178043991;1.178043991;-0.059782951;0.000930029;;0
2662;P27;2;2;3/1/2020 12:20:00;-33.43773005;-70.60766806;0.637825522;1723.458106;;188;Bus convencional;Bus convencional;4.090995458;1.090995458;-0.134614533;0.001728598;;0
2663;P27;2;2;3/1/2020 12:20:30;-33.43786946;-70.60762762;0.637825522;1742.592872;;188;Bus convencional;Bus convencional;4.12274862;1.12274862;0.011388629;2.09E-06;;0
2664;P27;2;2;3/1/2020 12:21:00;-33.43902033;-70.60731911;8.31591048;1899.933167;;190;Bus convencional;Bus convencional;4.103505622;1.103505622;-0.10170822;0.001248276;;0
2665;P27;2;2;3/1/2020 12:21:30;-33.44086662;-70.60696725;8.31591048;2149.410481;;192;Bus convencional;Bus convencional;3.990009246;0.990009246;0.025169208;0.000867402;;0
2666;P27;2;2;3/1/2020 12:22:00;-33.44229047;-70.60672039;5.11864728;2341.337058;;193;Bus convencional;Bus convencional;4.024964428;1.024964428;-0.189957361;0.003328077;;0
2667;P27;2;2;3/1/2020 12:22:30;-33.44342931;-70.60651989;5.11864728;2494.896476;;194;Bus convencional;Bus convencional;3.789783157;0.789783157;-0.032578457;6.20E-05;;0
2668;P27;2;2;3/1/2020 12:23:00;-33.44456813;-70.60631939;5.11864728;2648.455895;;196;Bus convencional;Bus convencional;3.899683321;0.899683321;0.150932047;0.000217037;;0
2669;P27;2;2;3/1/2020 12:23:30;-33.44604764;-70.60606533;6.646677525;2847.85622;;197;Bus convencional;Bus convencional;4.181111229;1.181111229;0.211258461;0.073108659;;0.05
2670;P27;2;2;3/1/2020 12:24:00;-33.44719905;-70.6058742;5.169292236;3002.934988;;199;Bus convencional;Bus convencional;4.82690516;1.82690516;0.117488941;0.004816473;;0.025
2671;P27;2;2;3/1/2020 12:24:30;-33.44906824;-70.6055633;9.198007629;3254.702924;;201;Bus convencional;Bus convencional;5.200802965;2.200802965;-0.025699603;0.000843817;;0
2672;P27;2;2;3/1/2020 12:25:00;-33.44998753;-70.60540903;0.748300834;3378.548431;;202;Bus convencional;Bus convencional;5.352231813;2.352231813;0.5957592;0.008265321;;0
2673;P27;2;2;3/1/2020 12:25:30;-33.45015417;-70.60538106;0.748300834;3400.997456;;202;Bus convencional;Bus convencional;4.842903614;1.842903614;0.09920803;0.005052831;;0.025
2674;P27;2;2;3/1/2020 12:26:00;-33.45034265;-70.60534943;0.870924164;3426.389441;;202;Bus convencional;Bus convencional;4.932406019;1.932406019;-0.55675851;0.00084518;;0
2675;P27;2;2;3/1/2020 12:26:30;-33.45085868;-70.60525979;3.284258769;3495.957188;;203;Bus convencional;Bus convencional;4.838174279;1.838174279;0.120916284;0.006752978;;0.075
2676;P27;2;2;3/1/2020 12:27:00;-33.4515895;-70.60513266;3.284258769;3594.484951;;204;Bus convencional;Bus convencional;4.477581384;1.477581384;0.712498948;0.005024044;;0.05
2677;P27;2;2;3/1/2020 12:27:30;-33.45232031;-70.60500552;3.284258769;3693.012715;;204;Bus convencional;Bus convencional;4.333121881;1.333121881;0.020111431;0.000941415;;0.025
2678;P27;2;2;3/1/2020 12:28:00;-33.4530521;-70.6048883;3.284258769;3791.540478;;205;Bus convencional;Bus convencional;4.234975846;1.234975846;-0.487807093;0.000855631;;0.025
2679;P27;2;2;3/1/2020 12:28:30;-33.45326397;-70.60488375;0.358290914;3819.845012;;206;Bus convencional;Bus convencional;3.760446985;0.760446985;0.04705898;0.000195899;;0
2680;P27;2;2;3/1/2020 12:29:00;-33.45332046;-70.60488456;0.224462019;3827.381846;;206;Bus convencional;Bus convencional;3.696413867;0.696413867;-0.480555865;0.0006848;;0
2681;P27;2;2;3/1/2020 12:29:30;-33.45335264;-70.60488502;0.088936824;3831.676253;;206;Bus convencional;Bus convencional;3.787055558;0.787055558;0.465790374;0.001855248;;0.05
2682;P27;2;2;3/1/2020 12:30:00;-33.45379598;-70.6049184;3.234376689;3890.962275;;206;Bus convencional;Bus convencional;3.510198441;0.510198441;0.024231087;0.000191136;;0
2683;P27;2;2;3/1/2020 12:30:30;-33.45451745;-70.60502411;3.234376689;3987.993576;;207;Bus convencional;Bus convencional;3.824274045;0.824274045;0.074938231;0.004456465;;0.05
2684;P27;2;2;3/1/2020 12:31:00;-33.45529672;-70.60515186;3.564058846;4092.937249;;208;Bus convencional;Bus convencional;3.566536159;0.566536159;0.099469897;0.00063576;;0
2685;P27;2;2;3/1/2020 12:31:30;-33.45609105;-70.60527868;3.564058846;4199.859014;;209;Bus convencional;Bus convencional;3.371660486;0.371660486;0.061396075;0.00049551;;0.025
2686;P27;2;2;3/1/2020 12:32:00;-33.45749205;-70.60550235;7.857644759;4388.442488;;210;Bus convencional;Bus convencional;3.326067108;0.326067108;-0.027190881;0.000480973;;0.025
2687;P27;2;2;3/1/2020 12:32:30;-33.45809468;-70.60559856;1.415567975;4469.561988;;211;Bus convencional;Bus convencional;3.238443819;0.238443819;-0.398805938;0.000333048;;0.025
2688;P27;2;2;3/1/2020 12:33:00;-33.45876563;-70.60570568;4.545659448;4559.877266;;212;Bus convencional;Bus convencional;3.2899905;0.2899905;0.301910903;0.000349264;;0
2689;P27;2;2;3/1/2020 12:33:30;-33.45977884;-70.60586615;4.545659448;4696.247049;;213;Bus convencional;Bus convencional;3.231272838;0.231272838;-0.160595522;0.000294493;;0.025
2690;P27;2;2;3/1/2020 12:34:00;-33.46082956;-70.60603249;4.826179012;4837.666185;;214;Bus convencional;Bus convencional;3.18419138;0.18419138;-0.212783259;0.000836897;;0.05
2691;P27;2;2;3/1/2020 12:34:30;-33.46190528;-70.60620279;4.826179012;4982.451555;;215;Bus convencional;Bus convencional;3.262233323;0.262233323;-0.383057884;0.002385503;;0
2692;P27;2;2;3/1/2020 12:35:00;-33.46207897;-70.60635547;1.243300619;29.83921486;;61;Caminata Paradero BC a Paradero BE;Caminata;3.497564166;0.497564166;-0.564427068;0.00036041;;0
2693;P27;2;2;3/1/2020 12:35:30;-33.46224836;-70.60650015;1.243300619;67.13823343;;61;Caminata Paradero BC a Paradero BE;Caminata;3.412782157;0.412782157;-0.043646483;7.88E-05;;0
2694;P27;2;2;3/1/2020 12:36:00;-33.4621812;-70.6067867;1.218998698;103.7081944;;60;Caminata Paradero BC a Paradero BE;Caminata;3.286345963;0.286345963;0.040181958;7.08E-05;;0
2695;P27;2;2;3/1/2020 12:36:30;-33.46217174;-70.60695515;0.626462317;122.5020639;;60;Caminata Paradero BC a Paradero BE;Caminata;2.780184293;-0.219815707;-0.362944721;0.043640357;;0.05
2696;P27;2;2;3/1/2020 12:37:00;-33.46216228;-70.60712359;0.626462317;141.2959334;;60;Caminata Paradero BC a Paradero BE;Caminata;2.684349446;-0.315650554;-0.742514552;0.002483746;;0.025
2697;P27;2;2;3/1/2020 12:37:30;-33.46215283;-70.60729204;0.626462317;160.0898029;;60;Caminata Paradero BC a Paradero BE;Caminata;3.326449791;0.326449791;0.501788716;0.002121124;;0.05
2698;P27;2;2;3/1/2020 12:38:00;-33.46214337;-70.60746049;0.626462317;178.8836724;;60;Caminata Paradero BC a Paradero BE;Caminata;3.124965565;0.124965565;1.319682293;0.090542431;;0.05
2699;P27;2;2;3/1/2020 12:38:30;-33.46211879;-70.60759992;0.626462317;197.6775419;;60;Caminata Paradero BC a Paradero BE;Caminata;2.383790601;-0.616209399;-0.02772695;7.97E-07;;0
2700;P27;2;2;3/1/2020 12:39:00;-33.46212504;-70.60750905;0.138080605;3.313934513;;60;Espera bus con pantalla de tiempo;Espera;2.350177587;-0.649822413;0.035832194;0.00019258;;0
2701;P27;2;2;3/1/2020 12:39:30;-33.46212249;-70.60754613;0.138080605;7.456352655;;60;Espera bus con pantalla de tiempo;Espera;2.404336418;-0.595663582;-0.012631585;0.000621423;;0
2702;P27;2;2;3/1/2020 12:40:00;-33.46211994;-70.60758322;0.138080605;11.5987708;;60;Espera bus con pantalla de tiempo;Espera;2.409198802;-0.590801198;0.064797899;0.001129503;;0
2703;P27;2;2;3/1/2020 12:40:30;-33.46211739;-70.60762031;0.138080605;15.74118894;;60;Espera bus con pantalla de tiempo;Espera;2.289294787;-0.710705213;-0.236325729;0.000693113;;0
2704;P27;2;2;3/1/2020 12:41:00;-33.46211563;-70.6076459;0.084589835;18.5998286;;60;Espera bus con pantalla de tiempo;Espera;2.326824019;-0.673175981;-0.216388204;0.000112559;;0
2705;P27;2;2;3/1/2020 12:41:30;-33.46211407;-70.60766862;0.084589835;21.13752363;;60;Espera bus con pantalla de tiempo;Espera;1.731437229;-1.268562771;0.135971418;7.40E-06;;0
2706;P27;2;2;3/1/2020 12:42:00;-33.46211251;-70.60769134;0.084589835;23.67521867;;60;Espera bus con pantalla de tiempo;Espera;1.792729529;-1.207270471;0.024673913;6.19E-05;;0
2707;P27;2;2;3/1/2020 12:42:30;-33.46211095;-70.60771406;0.084589835;26.21291371;;60;Espera bus con pantalla de tiempo;Espera;1.778526653;-1.221473347;0.083760093;0.000100071;;0
2708;P27;2;2;3/1/2020 12:43:00;-33.46210939;-70.60773678;0.084589835;28.75060875;;60;Espera bus con pantalla de tiempo;Espera;1.725196782;-1.274803218;-0.027556123;7.17E-06;;0
2709;P27;2;2;3/1/2020 12:43:30;-33.46210783;-70.6077595;0.084589835;31.28830378;;60;Espera bus con pantalla de tiempo;Espera;1.725020108;-1.274979892;-0.005970555;2.64E-06;;0
2710;P27;2;2;3/1/2020 12:44:00;-33.46210627;-70.60778222;0.084589835;33.82599882;;60;Espera bus con pantalla de tiempo;Espera;1.716177017;-1.283822983;0.00020812;1.72E-06;;0
2711;P27;2;2;3/1/2020 12:44:30;-33.46210471;-70.60780494;0.084589835;36.36369386;;60;Espera bus con pantalla de tiempo;Espera;1.69543476;-1.30456524;-0.001038775;5.09E-08;;0
2712;P27;2;2;3/1/2020 12:45:00;-33.46210315;-70.60782766;0.084589835;38.90138889;;59;Espera bus con pantalla de tiempo;Espera;1.697882395;-1.302117605;0.001391675;1.05E-07;;0
2713;P27;2;2;3/1/2020 12:45:30;-33.46211326;-70.60812838;4.521369482;108.5128676;;59;Bus eléctrico 2;Bus eléctrico;1.71733614;-1.28266386;-0.023160912;9.47E-05;;0
2714;P27;2;2;3/1/2020 12:46:00;-33.46201627;-70.60934066;4.521369482;244.153952;;58;Bus eléctrico 2;Bus eléctrico;1.726448408;-1.273551592;0.002071554;2.00E-06;;0
2715;P27;2;2;3/1/2020 12:46:30;-33.46193423;-70.61055516;4.521369482;379.7950365;;57;Bus eléctrico 2;Bus eléctrico;1.71878193;-1.28121807;-0.002390702;2.48E-07;;0
2716;P27;2;2;3/1/2020 12:47:00;-33.46183046;-70.61262716;7.710998217;611.124983;;55;Bus eléctrico 2;Bus eléctrico;1.71167817;-1.28832183;-0.000303303;5.50E-07;;0
2717;P27;2;2;3/1/2020 12:47:30;-33.46176318;-70.61357439;4.40947944;716.9524896;Relajado;54;Bus eléctrico 2;Bus eléctrico;1.712979677;-1.287020323;-0.002376713;1.03E-08;;0
2718;P27;2;2;3/1/2020 12:48:00;-33.46166442;-70.61503237;9.501299663;879.7877941;;53;Bus eléctrico 2;Bus eléctrico;1.723965053;-1.276034947;0.001693249;3.34E-05;;0
2719;P27;2;2;3/1/2020 12:48:30;-33.46149015;-70.61758437;9.501299663;1164.826784;;50;Bus eléctrico 2;Bus eléctrico;1.798448219;-1.201551781;0.057311737;7.00E-05;;0
2720;P27;2;2;3/1/2020 12:49:00;-33.46128529;-70.62013102;9.501299663;1449.865774;;48;Bus eléctrico 2;Bus eléctrico;1.779568658;-1.220431342;-0.029582134;6.40E-06;;0
2721;P27;2;2;3/1/2020 12:49:30;-33.46012228;-70.62211203;9.501299663;1734.904764;;46;Bus eléctrico 2;Bus eléctrico;1.786172196;-1.213827804;-0.048826937;4.31E-06;;0
2722;P27;2;2;3/1/2020 12:50:00;-33.45857974;-70.6235628;8.531539971;1996.669521;;43;Bus eléctrico 2;Bus eléctrico;1.807809392;-1.192190608;-0.009670316;1.02E-05;;0
2723;P27;2;2;3/1/2020 12:50:30;-33.45717437;-70.62489918;5.768464041;2236.037265;;41;Bus eléctrico 2;Bus eléctrico;1.793749242;-1.206250758;0.01268075;3.35E-05;;0
2724;P27;2;2;3/1/2020 12:51:00;-33.45612338;-70.62576205;5.768464041;2409.091186;;40;Bus eléctrico 2;Bus eléctrico;1.832462838;-1.167537162;0.01737574;2.22E-05;;0
2725;P27;2;2;3/1/2020 12:51:30;-33.4551895;-70.62681409;5.768464041;2582.145107;;39;Bus eléctrico 2;Bus eléctrico;1.776916882;-1.223083118;0.034342739;9.00E-05;;0
2726;P27;2;2;3/1/2020 12:52:00;-33.45509294;-70.62835267;5.768464041;2755.199028;;37;Bus eléctrico 2;Bus eléctrico;1.75659765;-1.24340235;0.000526057;6.41E-07;;0
2727;P27;2;2;3/1/2020 12:52:30;-33.45537415;-70.62986975;5.768464041;2928.25295;;36;Bus eléctrico 2;Bus eléctrico;1.756229759;-1.243770241;-0.003802557;5.57E-09;;0
2728;P27;2;2;3/1/2020 12:53:00;-33.45567884;-70.63138082;5.768464041;3101.306871;;34;Bus eléctrico 2;Bus eléctrico;1.761061754;-1.238938246;0.005125039;2.94E-07;;0
2729;P27;2;2;3/1/2020 12:53:30;-33.45599431;-70.63288869;5.768464041;3274.360792;;33;Bus eléctrico 2;Bus eléctrico;1.76412269;-1.23587731;-0.001781864;1.70E-06;;0
2730;P27;2;2;3/1/2020 12:54:00;-33.45620801;-70.6338909;3.35589795;3389.513127;;32;Bus eléctrico 2;Bus eléctrico;1.766136403;-1.233863597;0.001227367;3.07E-08;;0
2731;P27;2;2;3/1/2020 12:54:30;-33.45639543;-70.63476695;3.35589795;3490.190066;;31;Bus eléctrico 2;Bus eléctrico;1.770286246;-1.229713754;0.001812329;1.87E-07;;0
2732;P27;2;2;3/1/2020 12:55:00;-33.45659211;-70.63568629;3.563160229;3595.841299;Relajado;30;Bus eléctrico 2;Bus eléctrico;1.773156475;-1.226843525;0.000176603;4.04E-07;;0
2733;P27;2;2;3/1/2020 12:55:30;-33.45677264;-70.6365301;1.909301412;3692.812953;;29;Bus eléctrico 2;Bus eléctrico;1.770173214;-1.229826786;0.00158472;2.79E-07;;0
2734;P27;2;2;3/1/2020 12:56:00;-33.45687877;-70.63702867;1.909301412;3750.091995;;29;Bus eléctrico 2;Bus eléctrico;1.767073147;-1.232926853;-0.000370256;2.30E-08;;0
2735;P27;2;2;3/1/2020 12:56:30;-33.4569832;-70.63752776;1.909301412;3807.371037;;28;Bus eléctrico 2;Bus eléctrico;1.773624696;-1.226375304;0.002100798;1.41E-06;;0
2736;P27;2;2;3/1/2020 12:57:00;-33.45708763;-70.63802685;1.909301412;3864.65008;;28;Bus eléctrico 2;Bus eléctrico;1.776400276;-1.223599724;0.003192767;3.91E-06;;0
2737;P27;2;2;3/1/2020 12:57:30;-33.45719206;-70.63852594;1.909301412;3921.929122;;27;Bus eléctrico 2;Bus eléctrico;1.773731521;-1.226268479;0.000555874;1.52E-07;;0
2738;P27;2;2;3/1/2020 12:58:00;-33.45729649;-70.63902503;1.909301412;3979.208164;;27;Bus eléctrico 2;Bus eléctrico;1.773383372;-1.226616628;-5.81E-05;4.76E-08;;0
2739;P27;2;2;3/1/2020 12:58:30;-33.45740092;-70.63952412;1.909301412;4036.487207;;26;Bus eléctrico 2;Bus eléctrico;1.772903849;-1.227096151;0.003326151;1.91E-06;;0
2740;P27;2;2;3/1/2020 12:59:00;-33.45750535;-70.64002321;1.909301412;4093.766249;;26;Bus eléctrico 2;Bus eléctrico;1.776210442;-1.223789558;0.001964204;3.33E-07;;0
2741;P27;2;2;3/1/2020 12:59:30;-33.45760978;-70.6405223;1.909301412;4151.045292;;26;Bus eléctrico 2;Bus eléctrico;1.773824931;-1.226175069;0.001233709;1.46E-09;;0
2742;P27;2;2;3/1/2020 13:00:00;-33.45771421;-70.64102139;1.909301412;4208.324334;;25;Bus eléctrico 2;Bus eléctrico;1.775166728;-1.224833272;-0.00017177;2.31E-07;;0
2743;P27;2;2;3/1/2020 13:01:00;-33.45792307;-70.64201957;1.909301412;4322.882419;;24;Bus eléctrico 2;Bus eléctrico;1.708671408;-1.291328592;0.005051218;6.87E-07;;0
2744;P27;2;2;3/1/2020 13:01:30;-33.45807076;-70.64272541;3.886670196;4403.889886;;23;Bus eléctrico 2;Bus eléctrico;1.759091064;-1.240908936;-0.007608331;1.26E-06;;0
2745;P27;2;2;3/1/2020 13:02:00;-33.45828334;-70.64374138;3.886670196;4520.489992;;22;Bus eléctrico 2;Bus eléctrico;1.756087465;-1.243912535;0.069735972;1.70E-05;;0
2746;P27;2;2;3/1/2020 13:02:30;-33.45849592;-70.64475735;3.886670196;4637.090098;;21;Bus eléctrico 2;Bus eléctrico;1.788538027;-1.211461973;0.052202166;0.000173903;;0
2747;P27;2;2;3/1/2020 13:03:00;-33.45870917;-70.64577312;3.886670196;4753.690204;;20;Bus eléctrico 2;Bus eléctrico;1.832219029;-1.167780971;-0.018550263;3.77E-05;;0
2748;P27;2;2;3/1/2020 13:03:30;-33.4589233;-70.64678862;3.886670196;4870.29031;;19;Bus eléctrico 2;Bus eléctrico;1.819515772;-1.180484228;-0.001537096;1.94E-07;;0
2749;P27;2;2;3/1/2020 13:04:00;-33.45913742;-70.64780413;3.886670196;4986.890416;;19;Bus eléctrico 2;Bus eléctrico;1.811414912;-1.188585088;0.00060004;6.44E-08;;0
2750;P27;2;2;3/1/2020 13:04:30;-33.45930872;-70.64861653;0;5080.1705;;18;Bus eléctrico 2;Bus eléctrico;1.812083977;-1.187916023;-0.004871079;2.14E-08;;0
2751;P27;2;2;3/1/2020 13:05:00;-33.45936026;-70.64886097;0.935533723;5108.236512;;17;Bus eléctrico 2;Bus eléctrico;1.811202231;-1.188797769;0.003732279;3.03E-07;;0
2752;P27;2;2;3/1/2020 13:05:30;-33.45950295;-70.6494491;2.285812751;5176.810895;;17;Bus eléctrico 2;Bus eléctrico;1.814668873;-1.185331127;-0.004702934;8.43E-07;;0
2753;P27;2;2;3/1/2020 13:06:00;-33.45956191;-70.65006104;2.285812751;5245.385277;;16;Bus eléctrico 2;Bus eléctrico;1.829139269;-1.170860731;3.16E-05;2.11E-07;;0
